time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,orient_x,orient_y,orient_z,accel_x,accel_y,accel_z,angvel_x,angvel_y,angvel_z,yaw,roll,pitch
31.8,-4.647094818804159,32.426479359743745,0.0,-5.045640296741599,8.633742757106987,0.0,0.0,0.0,120.30241595845169,-5.825279332958995,-3.4043479136506907,0.0,0.0,0.0,38.658080238560665,120.30241595845169,0.0,0.0
31.84,-4.853583647823555,32.76904683548294,0.0,-5.278860286108977,8.493152187482657,0.0,0.0,0.0,121.86273326026259,-5.83414100219599,-3.626170185133671,0.0,0.0,0.0,39.35778485197868,121.86273326026259,0.0,0.0
31.88,-5.069405806605811,33.105811664136844,0.0,-5.512241991926334,8.343571670600307,0.0,0.0,0.0,123.45103874661004,-5.833283657874668,-3.8538017529177564,0.0,0.0,0.0,40.05748946539661,123.45103874661004,0.0,0.0
31.92,-5.294556102962428,33.4364122914279,0.0,-5.744709548489197,8.185249672642676,0.0,0.0,0.0,125.06259125476635,-5.740940556046348,-4.029203426727049,0.0,0.0,0.0,40.18590482295519,125.06259125476635,0.0,0.0
31.96,-5.528881386154961,33.76057481773033,0.0,-5.970160617331396,8.022292827070402,0.0,0.0,0.0,126.6564864028926,-5.531848722171839,-4.116781335966994,0.0,0.0,0.0,39.50885258336163,126.6564864028926,0.0,0.0
32.0,-5.772057844381553,34.07815195735631,0.0,-6.187279147424948,7.856053509990905,0.0,0.0,0.0,128.22329946143512,-5.324383470867515,-4.193383711083046,0.0,0.0,0.0,38.83180034376807,128.22329946143512,0.0,0.0
32.04,-6.023753587123244,34.38902110060481,0.0,-6.396138384608399,7.686963884716713,0.0,0.0,0.0,129.76303043039388,-5.11894895574787,-4.259354719983396,0.0,0.0,0.0,38.154748104174516,129.76303043039388,0.0,0.0
32.08,-6.28363996910199,34.69307664706476,0.0,-6.596827148258175,7.515442207615192,0.0,0.0,0.0,131.2756793097689,-4.915919806632971,-4.315045255247465,0.0,0.0,0.0,37.47769586458095,131.2756793097689,0.0,0.0
32.12,-6.551392189777949,34.99022944440972,0.0,-6.789448663543183,7.341892592861305,0.0,0.0,0.0,132.7612460995604,-4.7156418001282505,-4.360811263945705,0.0,0.0,0.0,36.8006436249873,132.7612460995604,0.0,0.0
32.160000000000004,-6.826689846688971,35.280406219091645,0.0,-6.974119421679857,7.166704841986156,0.0,0.0,0.0,134.21973079976794,-4.5184325877357,-4.397012177907075,0.0,0.0,0.0,36.12359138539374,134.21973079976794,0.0,0.0
32.2,-7.109217443797021,35.56354900144623,0.0,-7.150968070331338,6.990254334221445,0.0,0.0,0.0,135.6511334103917,-4.32458247366203,-4.4240094434440955,0.0,0.0,0.0,35.44653914580017,135.6511334103917,0.0,0.0
32.24,-7.398664856084183,35.8396145475617,0.0,-7.320134335988179,6.812901973688371,0.0,0.0,0.0,137.05545393143197,-4.134355234897178,-4.442165149157277,0.0,0.0,0.0,34.769486906206524,137.05545393143197,0.0,0.0
32.28,-7.694727751709801,36.10857376010694,0.0,-7.4817679798800025,6.63499418954096,0.0,0.0,0.0,138.4326923628883,-3.9479889765463954,-4.451840750095309,0.0,0.0,0.0,34.09243466661296,138.4326923628883,0.0,0.0
32.32,-7.997107973096796,36.37041111016123,0.0,-7.636027788694941,6.456862985249002,0.0,0.0,0.0,139.78284870476088,-3.7656970158106926,-4.453395886241988,0.0,0.0,0.0,33.41538242701941,139.78284870476088,0.0,0.0
32.36,-8.305513878359932,36.625124061935345,0.0,-7.7830806011271045,6.2788260332930825,0.0,0.0,0.0,141.10592295704967,-3.587668788421303,-4.447187293033834,0.0,0.0,0.0,32.73833018742585,141.10592295704967,0.0,0.0
32.4,-8.619660644526135,36.87272250212821,0.0,-7.923100371033497,6.101186811639918,0.0,0.0,0.0,142.40191511975476,-3.414070771739341,-4.433567801381892,0.0,0.0,0.0,32.06127794783229,142.40191511975476,0.0,0.0
32.44,-8.939270534022926,37.11322817551922,0.0,-8.056267267757724,5.92423477847186,0.0,0.0,0.0,143.6708251928763,-3.245047419133292,-4.412885424474808,0.0,0.0,0.0,31.384225708238635,143.6708251928763,0.0,0.0
32.480000000000004,-9.264073125929112,37.34667412825755,0.0,-8.18276681397042,5.748245581756608,0.0,0.0,0.0,144.9126531764139,-3.0807221006404104,-4.385482528476458,0.0,0.0,0.0,30.707173468645074,144.9126531764139,0.0,0.0
32.52,-9.593805513492743,37.573104160176264,0.0,-8.30278906118454,5.573481300361053,0.0,0.0,0.0,146.12739907036777,-2.921198045302412,-4.3516950840975,0.0,0.0,0.0,30.03012122905151,146.12739907036777,0.0,0.0
32.56,-9.928212469422814,37.79257228732849,0.0,-8.416527802926169,5.40019071353696,0.0,0.0,0.0,147.31506287473803,-2.7665592809412254,-4.311851995914864,0.0,0.0,0.0,29.353068989457853,147.31506287473803,0.0,0.0
32.6,-10.26704658045809,38.00514221581945,0.0,-8.524179825380113,5.228609595732184,0.0,0.0,0.0,148.47564458952445,-2.616871567503197,-4.266274506233791,0.0,0.0,0.0,28.676016749864296,148.47564458952445,0.0,0.0
32.64,-10.610068352706426,38.21088682788893,0.0,-8.62594419518148,5.0589610338106885,0.0,0.0,0.0,149.60914421472705,-2.4721833204514847,-4.215275670231811,0.0,0.0,0.0,27.998964510270735,149.60914421472705,0.0,0.0
32.68,-10.95704628923076,38.409887681083774,0.0,-8.722021583890221,4.891455763896175,0.0,0.0,0.0,150.71556175034598,-2.332526521025072,-4.159159899091519,0.0,0.0,0.0,27.321912270677178,150.71556175034598,0.0,0.0
32.72,-11.30775694133833,38.60223452125226,0.0,-8.812613628565252,4.726292525185676,0.0,0.0,0.0,151.7948971963811,-2.197917610506987,-4.098222567816304,0.0,0.0,0.0,26.644860031083617,151.7948971963811,0.0,0.0
32.76,-11.661984935003602,38.78802480998823,0.0,-8.897922327746587,4.563658428211818,0.0,0.0,0.0,152.8471505528327,-2.0683583659553624,-4.032749684429593,0.0,0.0,0.0,25.967807791489957,152.8471505528327,0.0,0.0
32.8,-12.019522973825344,38.96736326705451,0.0,-8.9781494720579,4.403729335164281,0.0,0.0,0.0,153.87232181970035,-1.943836755147474,-3.9630176172811926,0.0,0.0,0.0,25.2907555518964,153.87232181970035,0.0,0.0
32.84,-12.380171819886353,39.140361428222654,0.0,-9.053496108557992,4.2466702500106255,0.0,0.0,0.0,154.87041099698428,-1.824327768768344,-3.889292877222373,0.0,0.0,0.0,24.61370331230284,154.87041099698428,0.0,0.0
32.88,-12.743740253846106,39.30713721887772,0.0,-9.124162037895783,4.092635716286205,0.0,0.0,0.0,155.8414180846846,-1.7097942281434886,-3.8118319514634207,0.0,0.0,0.0,23.936651072709186,155.8414180846846,0.0,0.0
32.92,-13.110045015558967,39.46781454365426,0.0,-9.190345343260997,3.9417702205482374,0.0,0.0,0.0,156.78534308280103,-1.6001875670674752,-3.7308811859909246,0.0,0.0,0.0,23.259598833115625,156.78534308280103,0.0,0.0
32.96,-13.47891072646923,39.622522892292494,0.0,-9.252241950069422,3.79420859961278,0.0,0.0,0.0,157.70218599133372,-1.4954485865182054,-3.6466767134964133,0.0,0.0,0.0,22.582546593522068,157.70218599133372,0.0,0.0
33.0,-13.850169794989323,39.77139696182984,0.0,-9.310045215277567,3.6500764498140685,0.0,0.0,0.0,158.5919468102827,-1.3955081812710655,-3.5594444238517786,0.0,0.0,0.0,21.905494353928503,158.5919468102827,0.0,0.0
33.04,-14.223662306024579,39.914576295175756,0.0,-9.363945545186658,3.509490536641888,0.0,0.0,0.0,159.4546255396479,-1.300288037636312,-3.4693999742579944,0.0,0.0,0.0,21.22844211433495,159.4546255396479,0.0,0.0
33.08,-14.599235895760454,40.05220493605394,0.0,-9.414130040568608,3.3725592032258955,0.0,0.0,0.0,160.2902221794295,-1.2097013017392761,-3.3767488362919265,0.0,0.0,0.0,20.55138987474129,160.2902221794295,0.0,0.0
33.12,-14.976745612781276,40.184431100236885,0.0,-9.460782167927102,3.239382776244972,0.0,0.0,0.0,161.09873672962726,-1.1236532179455696,-3.281686377179598,0.0,0.0,0.0,19.874337635147736,161.09873672962726,0.0,0.0
33.160000000000004,-15.356053766542619,40.31140686294338,0.0,-9.504081455694548,3.110053967943802,0.0,0.0,0.0,161.88016919024125,-1.0420417372026596,-3.184397972732056,0.0,0.0,0.0,19.19728539555417,161.88016919024125,0.0,0.0
33.2,-15.737029764169808,40.43328786221813,0.0,-9.54420321415957,2.9846582730400018,0.0,0.0,0.0,162.63451956127162,-0.9647580952266479,-3.085059149491862,0.0,0.0,0.0,18.52023315596052,162.63451956127162,0.0,0.0
33.24,-16.119549936507916,40.55023301806675,0.0,-9.58131827791983,2.8632743594003296,0.0,0.0,0.0,163.36178784271812,-0.8916873606075898,-2.983835753751837,0.0,0.0,0.0,17.843180916366958,163.36178784271812,0.0,0.0
33.28,-16.503497354300983,40.66240426707592,0.0,-9.615592769660747,2.745974451455797,0.0,0.0,0.0,164.06197403458089,-0.8227089530400667,-2.8808841452232907,0.0,0.0,0.0,17.1661286767734,164.06197403458089,0.0,0.0
33.32,-16.888761635328432,40.76996631220896,0.0,-9.647187884071165,2.6328247054125153,0.0,0.0,0.0,164.7350781368599,-0.7576971320083012,-2.7763514132478733,0.0,0.0,0.0,16.489076437179836,164.7350781368599,0.0,0.0
33.36,-17.275238743281584,40.873086387431286,0.0,-9.676259690722734,2.5238855753964717,0.0,0.0,0.0,165.38110014955518,-0.696521456366535,-2.6703756135633316,0.0,0.0,0.0,15.812024197586275,165.38110014955518,0.0,0.0
33.4,-17.662830779115353,40.97193403678723,0.0,-9.702958954759271,2.4192121697480076,0.0,0.0,0.0,166.00004007266682,-0.6390472153574656,-2.563086023749862,0.0,0.0,0.0,15.13497195799262,166.00004007266682,0.0,0.0
33.44,-18.051445765564534,41.06668090751947,0.0,-9.727430974266069,2.318854596754414,0.0,0.0,0.0,166.59189790619462,-0.5851358317039916,-2.454603415598793,0.0,0.0,0.0,14.457919718399062,166.59189790619462,0.0,0.0
33.480000000000004,-18.440997425470623,41.157500556795924,0.0,-9.74981543321621,2.2228582991767647,0.0,0.0,0.0,167.15667365013869,-0.5346452374929918,-2.345040342758347,0.0,0.0,0.0,13.780867478805503,167.15667365013869,0.0,0.0
33.52,-18.831404954519563,41.24456827158366,0.0,-9.770246268921163,2.131264376991297,0.0,0.0,0.0,167.69436730449905,-0.4874302236455512,-2.2345014421229643,0.0,0.0,0.0,13.103815239211848,167.69436730449905,0.0,0.0
33.56,-19.22259278895026,41.328060901187975,0.0,-9.788851552946191,2.0441098978242147,0.0,0.0,0.0,168.20497886927564,-0.44334276383543253,-2.123083747540827,0.0,0.0,0.0,12.426762999618289,168.20497886927564,0.0,0.0
33.6,-19.61449036875265,41.40815670195505,0.0,-9.805753384486756,1.961428194613942,0.0,0.0,0.0,168.6885083444685,-0.4022323137781759,-2.0108770145198216,0.0,0.0,0.0,11.749710760024728,168.6885083444685,0.0,0.0
33.64,-20.007031896833414,41.48503519361846,0.0,-9.82106779524006,1.8832491500857067,0.0,0.0,0.0,169.14495573007758,-0.36394608686718366,-1.897964054714837,0.0,0.0,0.0,11.072658520431169,169.14495573007758,0.0,0.0
33.68,-20.40015609459117,41.558877026754764,0.0,-9.834904664845984,1.809599467669769,0.0,0.0,0.0,169.57432102610292,-0.3283293071806962,-1.7844210790773456,0.0,0.0,0.0,10.39560628083761,169.57432102610292,0.0,0.0
33.72,-20.79380595430589,41.62986386079924,0.0,-9.847367646013419,1.7405029285376448,0.0,0.0,0.0,169.9766042325446,-0.29522544092578806,-1.6703180486431295,0.0,0.0,0.0,9.718554041243952,169.9766042325446,0.0,0.0
33.76,-21.18792848871275,41.6981782520605,0.0,-9.85855409849143,1.6759806344698094,0.0,0.0,0.0,170.35180534940244,-0.26447640742246964,-1.555719032024439,0.0,0.0,0.0,9.041501801650393,170.35180534940244,0.0,0.0
33.8,-21.582474478098934,41.76400355116234,0.0,-9.868555031089452,1.6160512363038129,0.0,0.0,0.0,170.69992437667656,-0.23592277076318358,-1.440682568758532,0.0,0.0,0.0,8.364449562056834,170.69992437667656,0.0,0.0
33.84,-21.977398215229115,41.82752380933128,0.0,-9.877455050996728,1.5607311477442996,0.0,0.0,0.0,171.02096131436699,-0.20940391331118763,-1.3252620377465174,0.0,0.0,0.0,7.687397322463178,171.02096131436699,0.0,0.0
33.88,-22.372657248377934,41.88892369294063,0.0,-9.885332319698213,1.5100347443452873,0.0,0.0,0.0,171.31491616247365,-0.18475819222541864,-1.2095060300925888,0.0,0.0,0.0,7.010345082869619,171.31491616247365,0.0,0.0
33.92,-22.76821212272057,41.94838840571451,0.0,-9.89225851483212,1.46397454750123,0.0,0.0,0.0,171.58178892099653,-0.16182308022025996,-1.0934587257254775,0.0,0.0,0.0,6.33329284327606,171.58178892099653,0.0,0.0
33.96,-23.164026120305657,42.006103617989325,0.0,-9.898298797382948,1.422561393306906,0.0,0.0,0.0,171.8215795899357,-0.1404352917864823,-0.9771602732511138,0.0,0.0,0.0,5.6562406036825,171.8215795899357,0.0,0.0
34.0,-23.56006499881359,42.06225540242494,0.0,-9.903511783653258,1.3858045861668544,0.0,0.0,0.0,172.03428816929113,-0.12043089611456592,-0.8606471725465353,0.0,0.0,0.0,4.979188364088941,172.03428816929113,0.0,0.0
34.04,-23.956296729280727,42.11703017555359,0.0,-9.907949521507287,1.3537120370535003,0.0,0.0,0.0,172.21991465906282,-0.10164541797432403,-0.7439526596617758,0.0,0.0,0.0,4.302136124495286,172.21991465906282,0.0,0.0
34.08,-24.352691232950775,42.170614644550604,0.0,-9.911657470429951,1.3262903863295317,0.0,0.0,0.0,172.37845905925076,-0.08391392781531982,-0.6271070936475767,0.0,0.0,0.0,3.625083884901726,172.37845905925076,0.0,0.0
34.12,-24.749220117398632,42.22319575860814,0.0,-9.91467448499548,1.3035451110642926,0.0,0.0,0.0,172.50992136985494,-0.06707112236123496,-0.5101383449722039,0.0,0.0,0.0,2.9480316453081667,172.50992136985494,0.0,0.0
34.160000000000004,-25.145856412054567,42.27496066429049,0.0,-9.917032801391027,1.2854806167867463,0.0,0.0,0.0,172.6143015908754,-0.05095139697857374,-0.39307218523158444,0.0,0.0,0.0,2.270979405714512,172.6143015908754,0.0,0.0
34.2,-25.542574303245377,42.32609666424736,0.0,-9.918758026691956,1.2721003136285765,0.0,0.0,0.0,172.6915997223121,-0.03538891110575784,-0.27593267789147924,0.0,0.0,0.0,1.5939271661209526,172.6915997223121,0.0,0.0
34.24,-25.93934886885781,42.3767911786602,0.0,-9.919869130636984,1.2634066768208287,0.0,0.0,0.0,172.74181576416507,-0.020217648033217205,-0.15874256982990204,0.0,0.0,0.0,0.9168749265273932,172.74181576416507,0.0,0.0
34.28,-26.33615581271892,42.42723170879488,0.0,-9.92037843970314,1.2594012915163775,0.0,0.0,0.0,172.7649497164343,-0.005271470328637996,-0.04152368347247731,0.0,0.0,0.0,0.23982268693383382,172.7649497164343,0.0,0.0
34.32,-26.732971198783293,42.47760580203344,0.0,-9.920291633332205,1.2600848819183006,0.0,0.0,0.0,172.76100157911978,0.009615827795983198,0.07570269066861182,0.0,0.0,0.0,-0.4372295526597256,172.76100157911978,0.0,0.0
34.36,-27.129771185210505,42.52810101775696,0.0,-9.919607742212351,1.2654573247015353,0.0,0.0,0.0,172.7299713522215,0.0246104698770464,0.19291540122809891,0.0,0.0,0.0,-1.1142817922533883,172.7299713522215,0.0,0.0
34.4,-27.526531758413952,42.578904893450925,0.0,-9.918319148570504,1.2755176467221772,0.0,0.0,0.0,172.6718590357395,0.03987864705240746,0.31009304316205083,0.0,0.0,0.0,-1.7913340318469477,172.6718590357395,0.0,0.0
34.44,-27.923228467162165,42.63020491040488,0.0,-9.916411588483038,1.290264007015347,0.0,0.0,0.0,172.58666462967375,0.055586467075176116,0.4272135650301456,0.0,0.0,0.0,-2.468386271440507,172.58666462967375,0.0,0.0
34.480000000000004,-28.319836156813288,42.68218845837771,0.0,-9.913864156264383,1.30969366308931,0.0,0.0,0.0,172.47438813402425,0.07189990118902037,0.5442538765556909,0.0,0.0,0.0,-3.145438511034162,172.47438813402425,0.0,0.0
34.52,-28.716328703768454,42.73504279860097,0.0,-9.910649311044997,1.3338029215305156,0.0,0.0,0.0,172.33502954879103,0.08898472756700171,0.6611894566428687,0.0,0.0,0.0,-3.8224907506277215,172.33502954879103,0.0,0.0
34.56,-29.112678750235233,42.78895502449299,0.0,-9.906732885702134,1.3625870729417167,0.0,0.0,0.0,172.16858887397404,0.10700647001793807,0.7779939620452797,0.0,0.0,0.0,-4.499542990221281,172.16858887397404,0.0,0.0
34.6,-29.508857439398255,42.84411201945757,0.0,-9.902074098358566,1.3960403112433344,0.0,0.0,0.0,171.97506610957333,0.12613033066705015,0.8946388368995327,0.0,0.0,0.0,-5.17659522981484,171.97506610957333,0.0,0.0
34.64,-29.904834151115892,42.900700411073174,0.0,-9.896625628544381,1.434155210721112,0.0,0.0,0.0,171.75446372568402,0.14626792164343633,1.0093460255550037,0.0,0.0,0.0,-5.843533897635311,171.75446372568402,0.0,0.0
34.68,-30.300582093983923,42.95886697802986,0.0,-9.890770347262533,1.4739952298810843,0.0,0.0,0.0,171.52374495178373,0.14644320383098708,0.9826599629677932,0.0,0.0,0.0,-5.692404797379517,171.52374495178373,0.0,0.0
34.72,-30.69609576950569,43.0186058050377,0.0,-9.884914350220528,1.5127684187621977,0.0,0.0,0.0,171.29907134189364,0.14630513705375467,0.9560047201124053,0.0,0.0,0.0,-5.5412756971237025,171.29907134189364,0.0,0.0
34.76,-31.091375397446562,43.07987424386393,0.0,-9.879070000144806,1.5504760340743426,0.0,0.0,0.0,171.08044289601384,0.14586228147367913,0.9293814656861755,0.0,0.0,0.0,-5.39014659686791,171.08044289601384,0.0,0.0
34.800000000000004,-31.486421685235396,43.14262969743568,0.0,-9.873249317536967,1.5871193760255784,0.0,0.0,0.0,170.86785961414424,0.1451231879707922,0.9027912066573629,0.0,0.0,0.0,-5.239017496612117,170.86785961414424,0.0,0.0
34.84,-31.88123581428312,43.2068296214518,0.0,-9.867463981068246,1.6226997819439073,0.0,0.0,0.0,170.66132149628484,0.14409639700315438,0.8762347928136263,0.0,0.0,0.0,-5.087888396356303,170.66132149628484,0.0,0.0
34.88,-32.27581942631796,43.272431525743045,0.0,-9.861725328017245,1.6572186200809935,0.0,0.0,0.0,170.46082854243573,0.14279043758341178,0.8497129213079782,0.0,0.0,0.0,-4.936759296100511,170.46082854243573,0.0,0.0
34.92,-32.67017460973948,43.3393929753882,0.0,-9.856044354746322,1.690677283597661,0.0,0.0,0.0,170.26638075259683,0.14121382636859464,0.8232261412010138,0.0,0.0,0.0,-4.785630195844718,170.26638075259683,0.0,0.0
34.96,-33.064303885991826,43.407671591593115,0.0,-9.850431717212185,1.7230771847309165,0.0,0.0,0.0,170.0779781267682,0.13937506685979137,0.7967748579983993,0.0,0.0,0.0,-4.6345010955889245,170.0779781267682,0.0,0.0
35.0,-33.45821019595826,43.47722505234018,0.0,-9.844897731506352,1.7544197491424618,0.0,0.0,0.0,169.89562066494975,0.1372826487083349,0.7703593381825997,0.0,0.0,0.0,-4.483371995333132,169.89562066494975,0.0,0.0
35.04,-33.85189688637783,43.548011092815265,0.0,-9.839452374421299,1.7847064104482449,0.0,0.0,0.0,169.7193083671415,0.1349450471251195,0.7439797137379958,0.0,0.0,0.0,-4.332242895077317,169.7193083671415,0.0,0.0
35.08,-34.24536769628494,43.61998750561947,0.0,-9.834105284038221,1.8139386049289372,0.0,0.0,0.0,169.54904123334353,0.13237072238970019,0.717635986668636,0.0,0.0,0.0,-4.181113794821525,169.54904123334353,0.0,0.0
35.12,-34.6386267434732,43.69311214077301,0.0,-9.828865760332487,1.8421177664209436,0.0,0.0,0.0,169.3848192635558,0.12956811945579627,0.6913280335078943,0.0,0.0,0.0,-4.029984694565733,169.3848192635558,0.0,0.0
35.160000000000004,-35.031678510983475,43.767342905518205,0.0,-9.823742765793007,1.8692453213876334,0.0,0.0,0.0,169.2266424577783,0.12654566764985806,0.665055609819521,0.0,0.0,0.0,-3.8788555943099174,169.2266424577783,0.0,0.0
35.2,-35.424527833616736,43.842637763929,0.0,-9.81874492605186,1.8953226841703954,0.0,0.0,0.0,169.074510816011,0.12331178045933658,0.6388183546895596,0.0,0.0,0.0,-3.7277264940541253,169.074510816011,0.0,0.0
35.24,-35.81717988447286,43.91895473633409,0.0,-9.81388053052063,1.920351252419237,0.0,0.0,0.0,168.92842433825396,0.11987485540731257,0.6126157952086826,0.0,0.0,0.0,-3.576597393798332,168.92842433825396,0.0,0.0
35.28,-36.20964016151441,43.9962518985609,0.0,-9.809157533030108,1.9443324027024484,0.0,0.0,0.0,168.78838302450717,0.11624327401015441,0.5864473509446974,0.0,0.0,0.0,-3.425468293542539,168.78838302450717,0.0,0.0
35.32,-36.6019144741562,44.074487381007444,0.0,-9.804583552470074,1.96726748629496,0.0,0.0,0.0,168.65438687477058,0.11242540181486665,0.5603123384049112,0.0,0.0,0.0,-3.2743391932867465,168.65438687477058,0.0,0.0
35.36,-36.994008929880536,44.15361936754936,0.0,-9.80016587342604,1.9891578251450024,0.0,0.0,0.0,168.52643588904422,0.10842958851281218,0.5342099754882086,0.0,0.0,0.0,-3.123210093030932,168.52643588904422,0.0,0.0
35.4,-37.385929920877366,44.23360609428909,0.0,-9.795911446809987,2.010004708018636,0.0,0.0,0.0,168.4045300673281,0.10426416812649726,0.5081393859267546,0.0,0.0,0.0,-2.9720809927751395,168.4045300673281,0.0,0.0
35.44,-37.77768411071022,44.314405848154514,0.0,-9.7918268904822,2.0298093868217477,0.0,0.0,0.0,168.28866940962223,0.09993745926610406,0.48209960371724425,0.0,0.0,0.0,-2.8209518925193464,168.28866940962223,0.0,0.0
35.480000000000004,-38.1692784210062,44.39597696535391,0.0,-9.787918489861537,2.048573073099092,0.0,0.0,0.0,168.17885391592657,0.09545776545248841,0.4560895775418027,0.0,0.0,0.0,-2.6698227922635325,168.17885391592657,0.0,0.0
35.52,-38.56072001817012,44.47827782969438,0.0,-9.784192198521469,2.0662969347099254,0.0,0.0,0.0,168.07508358624113,0.0908333755033476,0.4301081751786019,0.0,0.0,0.0,-2.51869369200774,168.07508358624113,0.0,0.0
35.56,-38.95201630012269,44.561266870770964,0.0,-9.780653638769486,2.0829820926799187,0.0,0.0,0.0,167.97735842056596,0.08607256397927737,0.40415418790232527,0.0,0.0,0.0,-2.3675645917519463,167.97735842056596,0.0,0.0
35.6,-39.34317488306091,44.6449025620332,0.0,-9.777308102207508,2.098629618228863,0.0,0.0,0.0,167.88567841890097,0.0811835916864593,0.3782263348747623,0.0,0.0,0.0,-2.2164354914961537,167.88567841890097,0.0,0.0
35.64,-39.73420358824077,44.72914341873643,0.0,-9.774160550271116,2.1132405299737718,0.0,0.0,0.0,167.80004358124629,0.07617470623270702,0.3523232675257544,0.0,0.0,0.0,-2.065306391240361,167.80004358124629,0.0,0.0
35.68,-40.12511042878104,44.813947995784595,0.0,-9.771215614745522,2.1268157913071155,0.0,0.0,0.0,167.72045390760175,0.07105414263362726,0.32644357392482715,0.0,0.0,0.0,-1.914177290984547,167.72045390760175,0.0,0.0
35.72,-40.51590359648699,44.899274885471776,0.0,-9.768477598256345,2.1393563079496443,0.0,0.0,0.0,167.6469093979675,0.06583012396565013,0.30058578314390244,0.0,0.0,0.0,-1.7630481907287539,167.6469093979675,0.0,0.0
35.76,-40.90659144869362,44.98508271512928,0.0,-9.765950474733398,2.1508629256776275,0.0,0.0,0.0,167.57941005234346,0.060510862062687715,0.27474836961144566,0.0,0.0,0.0,-1.611919090472961,167.57941005234346,0.0,0.0
35.800000000000004,-41.29718249512652,45.07133014468534,0.0,-9.763637889845757,2.1613364282240495,0.0,0.0,0.0,167.51795587072965,0.055104558253203914,0.24892975745857457,0.0,0.0,0.0,-1.4607899902171468,167.51795587072965,0.0,0.0
35.84,-41.687685384779485,45.1579758641442,0.0,-9.76154316140663,2.170777535353508,0.0,0.0,0.0,167.4625468531261,0.049619404134471246,0.22312832485759165,0.0,0.0,0.0,-1.309660889961354,167.4625468531261,0.0,0.0
35.88,-42.078108892808125,45.2449785909919,0.0,-9.75966927974654,2.1791869011105227,0.0,0.0,0.0,167.41318299953278,0.04406358238079362,0.19734240835343642,0.0,0.0,0.0,-1.1585317897055616,167.41318299953278,0.0,0.0
35.92,-42.468461907437316,45.33229706753522,0.0,-9.758018908053552,2.186565112240966,0.0,0.0,0.0,167.36986430994963,0.0384452675825037,0.17157030718868746,0.0,0.0,0.0,-1.0074026894497683,167.36986430994963,0.0,0.0
35.96,-42.858753416881754,45.41989005818112,0.0,-9.756594382679415,2.1929126867863444,0.0,0.0,0.0,167.33259078437678,0.03277262711252242,0.14581028762265377,0.0,0.0,0.0,-0.856273589193976,167.33259078437678,0.0,0.0
36.0,-43.24899249627812,45.50771634666328,0.0,-9.755397713410481,2.198230072850783,0.0,0.0,0.0,167.30136242281415,0.027053822017290757,0.12006058724518573,0.0,0.0,0.0,-0.7051444889381617,167.30136242281415,0.0,0.0
36.04,-43.63918829462703,45.59573473322281,0.0,-9.754430583702613,2.2025176475404478,0.0,0.0,0.0,167.27617922526173,0.021297007928887373,0.09431941928587023,0.0,0.0,0.0,-0.5540153886823684,167.27617922526173,0.0,0.0
36.08,-44.02935002174428,45.68390403175005,0.0,-9.7536943508792,2.205775716075226,0.0,0.0,0.0,167.25704119171954,0.015510335995133979,0.06858497691921152,0.0,0.0,0.0,-0.40288628842657603,167.25704119171954,0.0,0.0
36.12,-44.41948693521868,45.772183066894186,0.0,-9.753190046291678,2.208004511072593,0.0,0.0,0.0,167.2439483221876,0.009701953824523317,0.04285543756654549,0.0,0.0,0.0,-0.25175718817076187,167.2439483221876,0.0,0.0
36.160000000000004,-44.80960832737558,45.86053067114766,0.0,-9.752918375442,2.2092041920034795,0.0,0.0,0.0,167.2369006166659,0.0038800064427831657,0.017128967195348184,0.0,0.0,0.0,-0.10062808791496851,167.2369006166659,0.0,0.0
36.2,-45.19972351224508,45.94890568191237,0.0,-9.752879718066676,2.2093748448200583,0.0,0.0,0.0,167.2358980751544,-0.0019473627421071648,-0.00859627538339358,0.0,0.0,0.0,0.05050101234082384,167.2358980751544,0.0,0.0
36.24,-45.58984181253217,46.03726693855429,0.0,-9.753074128182082,2.2085164817554155,0.0,0.0,0.0,167.24094069765314,-0.007772010969606467,-0.03432213421896972,0.0,0.0,0.0,0.20163011259661717,167.24094069765314,0.0,0.0
36.28,-45.979972546588286,46.125573279453576,0.0,-9.753501334090917,2.206629041295053,0.0,0.0,0.0,167.25202848416214,-0.013585795154192398,-0.060050451925228426,0.0,0.0,0.0,0.3527592128524095,167.25202848416214,0.0,0.0
36.32,-46.370125015382264,46.213783539056955,0.0,-9.75416073834976,2.2037123883202283,0.0,0.0,0.0,167.26916143468137,-0.019380570914003043,-0.08578306538462026,0.0,0.0,0.0,0.5038883131082237,167.26916143468137,0.0,0.0
36.36,-46.76030848946899,46.30185654493926,0.0,-9.755051417697867,2.1997663144231523,0.0,0.0,0.0,167.2923395492108,-0.025148191603707105,-0.11152180145126536,0.0,0.0,0.0,0.6550174133640171,167.2923395492108,0.0,0.0
36.4,-47.15053219595498,46.38975111488111,0.0,-9.756172122947397,2.194790538394058,0.0,0.0,0.0,167.32156282775045,-0.03088050735478912,-0.13726847265238845,0.0,0.0,0.0,0.8061465136198094,167.32156282775045,0.0,0.0
36.44,-47.540805305458306,46.47742605396937,0.0,-9.757521278835462,2.1887847068803157,0.0,0.0,0.0,167.35683127030038,-0.036569364126410375,-0.16302487288734652,0.0,0.0,0.0,0.9572756138756237,167.35683127030038,0.0,0.0
